addresses_roadtype_name,addresses_end_street_number,values_attribute_name,addresses_road_name,values_category,addresses_zip_code,values_value,addresses_town,geo_epgs_4326_y,geo_epgs_4326_x,addresses_district_name,geo_epgs_25831_x,addresses_start_street_number,register_id,institution_id,addresses_main_address,addresses_district_id,addresses_roadtype_id,addresses_type,addresses_neighborhood_id,_id,name,addresses_road_id,created,geo_epgs_25831_y,institution_name,modified,values_description,values_id,addresses_neighborhood_name,values_outstanding,values_attribute_id
,23,E-mail,Carrer de Montcada,Informació d'interès,8003,museupicasso@bcn.cat,Barcelona,2.180853795205005,41.385187649272225,Ciutat Vella,431510.87727794005,15,﻿92086001333,,True,1,,,4,487,Museu Picasso,217501,1984-05-30T00:00:00,4581841.66611687,,2023-03-29T11:59:01.466987,,39545,"Sant Pere, Santa Caterina i la Ribera",True,100002
,,Arquitecte(s),C Girona,Variables,8009,Joan Rubió i Bellvé,BARCELONA,2.1702814409023916,41.39563961765684,Eixample,430638.021974878,86,﻿99400390955,,True,2,,,7,489,Casa Pomar,145003,2015-07-07T11:59:10,4583010.437860072,,2022-09-17T08:22:07.194363,,353217,la Dreta de l'Eixample,False,50
,,,Rbla Catalunya,,8008,,BARCELONA,2.161061569869412,41.39305633370552,Eixample,429864.4845501179,88,﻿99400390966,,True,2,,,7,490,Casa Queraltó,74506,2015-07-07T12:21:00,4582731.06742596,,2021-09-09T02:15:10.859055,,,la Dreta de l'Eixample,,
,,Arquitecte(s),C València,Variables,8009,Jeroni F. Granell i Manresa,BARCELONA,2.1665506866899436,41.395288179555614,Eixample,430325.7640167719,285,﻿99400390969,,True,2,,,7,491,Casa Jaume Forn,350308,2015-07-07T12:35:51,4582974.415147289,,2022-09-17T08:22:09.471198,,353224,la Dreta de l'Eixample,False,50
,,Arquitecte(s),C València,Variables,8009,Miquel Madorell i Rius,BARCELONA,2.1669656154426415,41.395601417636954,Eixample,430360.7856693103,293,﻿99400390982,,True,2,,,7,492,Casa Santurce,350308,2015-07-07T13:15:14,4583008.856818518,,2022-09-17T08:22:10.606858,,353226,la Dreta de l'Eixample,False,50
,,Arquitecte(s),C Balmes,Variables,8007,Gerónimo F. Granell i Barrera,BARCELONA,2.1613897653246257,41.39014919657067,Eixample,429888.7983811265,65,﻿99400390984,,True,2,,,8,493,Casa Granell *Balmes,32700,2015-07-07T13:19:20,4582408.055582482,,2022-09-17T08:22:15.118064,,353227,l'Antiga Esquerra de l'Eixample,False,50
,,E-mail,Plaça de la Gardunya,Informació d'interès,8001,informacio@escolamassana.cat,Barcelona,2.1708053338176225,41.38095398365772,Ciutat Vella,430666.21703693335,9,﻿92086009585,,True,1,,,1,494,Escola Massana Centre Municipal d'Art i Disseny,140757,1987-10-26T00:00:00,4581379.641778674,,2023-02-16T09:57:21.697801,,40392,el Raval,True,100002
,,E-mail,Plaça de Salvador Seguí,Informació d'interès,8001,filmoteca.cultura@gencat.cat,Barcelona,2.171026973674133,41.378633698248855,Ciutat Vella,430682.2859338155,1,﻿92086011802,,True,1,,,1,495,Filmoteca de Catalunya,294659,1987-06-16T00:00:00,4581121.870297954,,2023-02-01T15:33:28.237926,,40779,el Raval,True,100002
,,Web,Pg Mare de Déu del Coll,Informació d'interès,8023,http://tallerhistoriagracia.blogspot.com/,BARCELONA,2.1483588431746647,41.418944974567545,Gràcia,428830.77998625406,79,﻿99400104041,,True,6,,,29,496,Finca Sansalvador,230000,2005-01-25T16:46:05,4585615.556081257,,2022-10-05T14:51:17.852992,,84640,el Coll,True,100003
,,,Pl Carme,,8029,,BARCELONA,2.140180281885298,41.38876352398029,Les Corts,428114.0566597873,1,﻿99400477502,,True,4,,,19,698,El camp de la Creu,67409,2017-02-08T15:24:53,4582271.5985412495,,2021-09-09T02:16:27.255736,,,les Corts,,
,,E-mail,Plaça de Leonardo da Vinci,Informació d'interès,8019,museuciencies@bcn.cat,Barcelona,2.220499449653222,41.410811330820316,Sant Martí,434851.28671265487,4,﻿99400090058,,True,10,,,70,497,Museu de Ciències Naturals de Barcelona,701610,2004-06-10T12:18:43,4584655.793650954,,2023-03-27T09:32:07.316850,,49680,el Besòs i el Maresme,True,100002
,358,E-mail,Carrer de Sant Antoni Maria Claret,Informació d'interès,8041,info@eixclot.cat,Barcelona,2.1814929274013637,41.41643869811126,Sant Martí,431597.09541575,358,﻿99400442622,,True,10,,,64,498,Associació d'Emprenedors del Clot-Eix Clot,297001,2016-04-18T11:52:44,4585310.611427071,,2022-03-14T13:01:49.681194,,58511,el Camp de l'Arpa del Clot,True,100002
,,,Pg Torras i Bages,,8030,,BARCELONA,2.19050806677001,41.44395793480302,Sant Andreu,432379.06398161495,141,﻿99400477550,,True,9,,,60,499,Casernes d'Artilleria  de Sant Andreu,339101,2017-02-09T11:45:27,4588358.694081569,,2021-09-09T02:16:31.835659,,,Sant Andreu,,
,,,C Cardenal Sentmenat,,8017,,BARCELONA,2.1250093275396296,41.39829106263617,Sarrià-Sant Gervasi,426856.3456517937,43,﻿99400477553,,True,5,,,23,500,L'Estació dels FGC de Sarrià,65301,2017-02-09T12:05:55,4583342.030828641,,2021-09-09T02:16:39.681851,,,Sarrià,,
,,Web,C Pere d'Artés,Informació d'interès,8031,http://lameva.barcelona.cat/noubarris/ca/home/el-barri-de-vilapicina-i-la-torre-llobeta,BARCELONA,2.173127543884692,41.43105597129707,Nou Barris,430913.4874914894,1,﻿99400387393,,True,8,,,46,501,El nucli de Santa Eulàlia de Vilapicina,249508,2015-05-26T13:01:44,4586940.049605154,,2021-09-09T02:14:39.354313,,95718,el Turó de la Peira,True,100003
,,Web,Pl Sant Francesc Xavier,Informació d'interès,8031,http://lameva.barcelona.cat/noubarris/ca/home/el-barri-de-can-peguera,BARCELONA,2.16456333073766,41.434284670279865,Nou Barris,430201.38632745686,12,﻿99400387403,,True,8,,,47,502,Can Peguera,301404,2015-05-26T13:40:25,4587305.366899756,,2021-09-09T02:14:43.307694,,96228,Can Peguera,True,100003
,,Web,Pl Virreina,Informació d'interès,8024,http://lameva.barcelona.cat/gracia/ca/home/el-barri-de-la-vila-de-gracia,BARCELONA,2.1575195642972695,41.405031103390996,Gràcia,429581.2970235027,2,﻿99400387411,,True,6,,,31,503,La vila de Gràcia,366400,2015-05-26T14:16:28,4584063.364371792,,2021-09-09T02:14:48.085464,,95482,la Vila de Gràcia,True,100003
,,E-mail,C Roc Boronat,Informació d'interès,8018,info@idec.upf.edu,BARCELONA,2.1929166509683036,41.40418745612774,Sant Martí,432539.11431386345,150,﻿99400387425,,True,10,,,66,504,Ca l'Aranyó,181608,2015-05-26T16:59:32,4583941.53316283,,2022-09-17T08:19:53.220699,,56957,el Parc i la Llacuna del Poblenou,True,100002
,,Any construcció,Pg Picasso,Variables,8003,1888,BARCELONA,2.1833851582204953,41.38811182882805,Ciutat Vella,431725.5865778782,5,﻿99400090094,,True,1,,,4,505,Castell dels Tres Dragons,201400,2004-06-10T13:45:08,4582164.3063367335,,2022-06-28T14:39:03.134305,,335178,"Sant Pere, Santa Caterina i la Ribera",False,21
,,,C Gran de Gràcia,,8012,,BARCELONA,2.1575989671703684,41.39819978132556,Gràcia,429580.5591893716,6,﻿99400477320,,True,6,,,31,506,Casa Girona i Cuyàs,206403,2017-02-07T09:24:15,4583304.89476915,,2021-09-09T02:16:01.516325,,,la Vila de Gràcia,,
,,Arquitecte(s),C Francisco Giner,Variables,8012,Domènec Boada i Piera,BARCELONA,2.158955446305032,41.39939919545339,Gràcia,429695.2460473937,32,﻿99400477322,,True,6,,,31,507,Casa Joan Matas,133004,2017-02-07T09:33:44,4583436.95050492,,2022-09-17T08:50:46.009162,,356917,la Vila de Gràcia,False,50
,,,C Santa Perpètua,,8012,,BARCELONA,2.1523730608821405,41.407908057431946,Gràcia,429154.2481039761,15,﻿99400477324,,True,6,,,31,508,Casa José de Ugarte,318000,2017-02-07T09:38:48,4584386.957127068,,2021-09-09T02:15:57.840603,,,la Vila de Gràcia,,
,,E-mail,Plaça de les Arts,Informació d'interès,8013,info@tnc.cat,Barcelona,2.1861052566703805,41.399717639588516,Eixample,431965.1099895695,1,﻿97314144540,,True,2,,,5,509,Teatre Nacional de Catalunya,701191,1997-11-10T00:00:00,4583450.626835787,,2023-02-27T17:43:17.416460,,46384,el Fort Pienc,True,100002
,,Arquitecte(s),C Gran de Gràcia,Variables,8012,Josep Goday Casals,BARCELONA,2.157352034558083,41.397802872401726,Gràcia,429559.4884032936,1,﻿99400477338,,True,6,,,31,510,Casa Víctor Conill,206403,2017-02-07T11:09:33,4583261.031192623,,2022-09-17T08:50:55.499683,,356922,la Vila de Gràcia,False,50
,,E-mail,Av Reina Maria Cristina,Informació d'interès,8004,info@firabcn.com,BARCELONA,2.1518889546104605,41.37241483260608,Sants-Montjuïc,429075.2177021372,1,﻿96319194957,75990334751,True,3,,,11,511,Palau de Congressos *Pavelló 5,278200,1996-11-14T00:00:00,4580446.945553125,Fira Barcelona,2022-09-17T05:26:29.722969,,45835,el Poble-sec,True,100002
,,Arquitecte(s),Pg Vall d'Hebron,Variables,8035,Enric Sagnier i Villavecchia,BARCELONA,2.1410866943487545,41.422929218509935,Horta-Guinardó,428227.44874896086,93,﻿99400098771,,True,7,,,39,512,Edifici Patronat Ribas,352507,2004-11-04T13:14:27,4586063.885584054,,2022-09-17T06:20:36.054449,,335458,Sant Genís dels Agudells,False,50
,,Any inauguració,Pl Fòrum,Variables,8019,4052004,BARCELONA,2.2281237482570995,41.411505719155436,Sant Martí,435489.19850292034,1,﻿99400076320,99400118971,True,10,,,70,514,Placa Fotovoltaica,701612,2004-03-10T15:58:00,4584727.177077192,El Parc del Fòrum,2022-09-17T06:13:19.960729,,332897,el Besòs i el Maresme,False,22
,15,E-mail,Carrer de Dante Alighieri,Informació d'interès,8032,info@corhorta.com,Barcelona,2.1618184204004605,41.42896711720995,Horta-Guinardó,429966.33872348,13,﻿99400477124,,True,7,,,43,515,Federació de Comerç Cor d'Horta,97807,2017-02-02T14:12:30,4586717.23236072,,2023-03-09T15:22:07.699822,,58917,Horta,True,100002
,,Web,C Pellaires,Informació d'interès,8019,http://www.paloalto.barcelona,BARCELONA,2.210261414480815,41.40453754416711,Sant Martí,433989.26022059156,30,﻿99400008792,,True,10,,,69,516,Fundació Privada Centre de Producció Artística i Cultural Palo Alto,95801,2002-06-22T14:16:00,4583967.03720023,,2023-02-28T13:24:10.739841,,81178,Diagonal Mar i el Front Marítim del Poblenou,True,100003
,,E-mail,C Pere IV,Informació d'interès,8005,melia.sky@melia.com,BARCELONA,2.200634797754356,41.406288190178934,Sant Martí,433186.4009803291,272,﻿99400063429,,True,10,,,68,517,Hotel Melia Barcelona Sky - HB-004358,249304,2003-10-20T09:49:42,4584168.772075232,,2021-03-03T22:16:02.833809,,48639,el Poblenou,True,100002
,,Web,Av Litoral,Informació d'interès,8019,http://www.barcelona.cat/ca/que-pots-fer-a-bcn/banys-i-platges/platja-de-llevant,BARCELONA,2.217741476714544,41.405015109468714,Sant Martí,434614.9691326083,114,﻿99400165604,,True,10,,,69,518,Platja de Llevant,700654,2006-08-01T13:00:03,4584014.382860029,,2022-08-02T08:53:08.858581,,86408,Diagonal Mar i el Front Marítim del Poblenou,True,100003
,,Arquitecte(s),Av Tibidabo,Variables,8022,Adolf Ruiz i Casamitjana,BARCELONA,2.1370219362887046,41.41053474585558,Sarrià-Sant Gervasi,427874.0744737985,2,﻿99400165899,,True,5,,,25,519,Edifici La Rotonda,101008,2006-08-07T14:19:24,4584691.238889567,,2022-09-17T06:37:57.633480,,340667,Sant Gervasi - la Bonanova,False,50
,,,Avinguda de Josep Tarradellas,,8029,,Barcelona,2.143065853774402,41.386548699111046,Eixample,428352.878,,﻿99015122856,,True,2,,,9,520,Monument a Josep Tarradellas,162002,1999-01-15T00:00:00,4582023.322,,2023-01-20T14:15:18.103468,,,la Nova Esquerra de l'Eixample,,
,,E-mail,C Emília Coranty,Informació d'interès,8018,info@hangar.org,BARCELONA,2.1993792756338038,41.408601288709,Sant Martí,433083.83292546915,8,﻿97160105228,,True,10,,,71,528,Fàbrica de Creació Hangar,701508,1997-06-09T00:00:00,4584426.538541349,,2023-02-01T17:02:42.630801,,46273,Provençals del Poblenou,True,100002
,,Web,Plaça de Carles Buïgas,Informació d'interès,8038,http://barcelona.cat/fontmagica,Barcelona,2.1540328617020004,41.370207703552424,Sants-Montjuïc,429252.11603365705,1,﻿95087125042,,True,3,,,11,521,Font Màgica - Fonts de Montjuïc *Aturada degut a la situació d'alerta per sequera,137005,1995-03-28T00:00:00,4580200.161999608,,2023-02-15T13:53:50.001505,,78450,el Poble-sec,True,100003
,,Web,Ctra Carmel,Informació d'interès,8024,http://www.bcn.cat/mediambient,BARCELONA,2.155269268607678,41.41516676215983,Horta-Guinardó,429404.17850774643,9999,﻿97209132255,,True,7,,,37,522,Parc Carmel,67001,1997-07-28T00:00:00,4585190.4463453945,,2022-11-23T12:39:20.341464,,79607,el Carmel,True,100003
,,E-mail,Avinguda de Francesc Ferrer i Guàrdia,Informació d'interès,8038,pavello@miesbcn.com,Barcelona,2.1497761138233935,41.370842160327136,Sants-Montjuïc,428896.81347370875,7,﻿96243111030,92086025957,True,3,,,11,523,Pavelló Mies van der Rohe,198702,1996-08-30T00:00:00,4580274.081203343,Institut Municipal Fundació Mies van der Rohe,2023-03-21T12:46:58.283894,,45646,el Poble-sec,True,100002
,,E-mail,Passatge d'Andalet,Informació d'interès,8032,barcelonactiva@barcelonactiva.es,Barcelona,2.1536787608137935,41.427211891525296,Horta-Guinardó,429284.32439052255,11,﻿99400070632,92086026108,True,7,,,37,524,Ca n'Andalet,14901,2004-01-07T13:18:00,4586528.984274052,Barcelona Activa,2023-02-15T14:53:30.195027,,48865,el Carmel,True,100002
,,Web,Pl Major de Nou Barris,Informació d'interès,8042,https://link.bcn.cat/cEpCdNB,BARCELONA,2.1712296246319656,41.4368445525108,Nou Barris,430761.06383847794,1,﻿99109141416,,True,8,,,48,525,Parc Central de Nou Barris,701639,1999-04-19T00:00:00,4587584.210298242,,2022-11-23T12:39:18.006258,,80335,la Guineueta,True,100003
,,Web,C Josep Garí,Informació d'interès,8035,https://link.bcn.cat/cPTM,BARCELONA,2.1353909998606846,41.415769691707396,Sarrià-Sant Gervasi,427743.56461634726,7,﻿99400328900,,True,5,,,25,526,Parc Torrent Maduixer,170000,2013-10-25T12:21:13,4585273.777182398,,2022-11-23T12:39:07.806213,,93847,Sant Gervasi - la Bonanova,True,100003
,,Web cita previa,Plaça del Fòrum,Informació d'interès,8019,https://book.timify.com/services?accountId=609b7203c9b6281189510d26&hideCloseButton=true,Barcelona,2.2217148764638015,41.411066821389646,Sant Martí,434953.1247181961,1,﻿99400119148,99400118971,True,10,,,70,527,Zona de Banys,701612,2005-06-15T14:34:00,4584683.244402898,El Parc del Fòrum,2022-08-02T08:50:38.711731,,84798,el Besòs i el Maresme,True,100013
,,Web,C Marina,Informació d'interès,8025,https://link.bcn.cat/cJdPdG,BARCELONA,2.1686584215423337,41.409778507236084,Horta-Guinardó,430517.40482267167,372,﻿95109130139,,True,7,,,33,529,Jardins del  Baix Guinardó,197302,1995-04-19T00:00:00,4584581.420513669,,2022-11-23T12:39:22.338358,,78509,el Baix Guinardó,True,100003
,,E-mail,Avinguda de Francesc Ferrer i Guàrdia,Informació d'interès,8038,icaixaforumbcn@magmacultura.com,Barcelona,2.1495935126379413,41.371326014830515,Sants-Montjuïc,428882.06960571534,6,﻿99322140211,,True,3,,,14,530,CaixaForum Barcelona,198702,1999-11-18T00:00:00,4580327.947674324,,2023-03-23T12:05:39.955176,,47522,la Font de la Guatlla,True,100002
,,E-mail,Passeig de Torras i Bages,Informació d'interès,8030,museudeldisseny@bcn.cat,Barcelona,2.190352662404392,41.440975554477156,Sant Andreu,432362.98520407727,91,﻿99400287924,92086008919,True,9,,,60,531,Pis - Museu Habitatge 1/11,339101,2012-03-12T00:00:00,4588027.713302046,Casa Bloc,2022-04-04T17:03:30.164452,,55439,Sant Andreu,True,100002
,,Tel.,Carrer Gran de Sant Andreu,Telèfons,8030,933450307,Barcelona,2.18973464583348,41.437092017175345,Sant Andreu,432307.32083074545,306,﻿75990113089,,True,9,,,60,532,Farmàcia Guinart Gómez de Arteche,296202,1996-09-18T00:00:00,4587597.048486002,,2023-04-11T14:57:31.666007,,142467,Sant Andreu,True,20001
,,E-mail,C Sol,Informació d'interès,8012,ferrancolaspeiro@hotmail.com,BARCELONA,2.1556884231723648,41.40200153642768,Gràcia,429424.96161244635,8,﻿99400014322,,True,6,,,31,533,Oratori de Sant Felip Neri *Gràcia,326802,2002-07-31T17:41:18,4583728.515604841,,2022-09-17T05:58:19.363864,,48052,la Vila de Gràcia,True,100002
,,E-mail,Carrer Nou de la Rambla,Informació d'interès,8004,informaciomuhba@bcn.cat,Barcelona,2.166220058300664,41.37107815965785,Sants-Montjuïc,430272.26509365754,175,﻿98090150721,,True,3,,,11,534,MUHBA Museu d'Història de Barcelona  - Refugi 307,86902,1998-03-31T00:00:00,4580286.923364511,,2023-03-27T09:44:01.894960,,46689,el Poble-sec,True,100002
,,Tel.,C Tenor Viñas,Telèfons,8021,937821236,BARCELONA,2.142108289092796,41.39505269147344,Sarrià-Sant Gervasi,428282.16387734265,3,﻿75990122832,,True,5,,,26,535,Restaurant Casa Tejada,334006,1996-09-18T00:00:00,4582968.215780512,,2023-02-28T13:35:39.805967,,143651,Sant Gervasi - Galvany,True,20001
,,E-mail,Gran Via de les Corts Catalanes,Informació d'interès,8015,golferichs@golferichs.org,Barcelona,2.1564074948215346,41.3808491471351,Eixample,429462.20574299723,491,﻿92086008869,,True,2,,,9,536,Centre Cívic Casa Golferichs,169409,1984-12-10T00:00:00,4581379.621529794,,2023-03-22T08:47:34.001751,,40142,la Nova Esquerra de l'Eixample,True,100002
,,E-mail,Carrer de Santa Fe,Informació d'interès,8031,info.cctorrellobeta@esport3.org,Barcelona,2.173966250593847,41.42693150965028,Nou Barris,430979.19494772446,2,﻿92086004700,,True,8,,,44,537,Centre Cívic Torre Llobeta,315704,1984-05-30T00:00:00,4586481.486086898,,2023-02-16T09:52:36.955611,,39635,Vilapicina i la Torre Llobeta,True,100002
,,E-mail,C Císter,Informació d'interès,8022,monestir@valldonzella.cat,BARCELONA,2.131008959069784,41.41187688269558,Sarrià-Sant Gervasi,427373.01230718265,41,﻿92086009802,,True,5,,,25,538,Monestir de Santa Maria de Valldonzella,79907,1985-01-17T00:00:00,4584845.266280598,,2022-09-17T04:10:31.954781,,40502,Sant Gervasi - la Bonanova,True,100002
,140,E-mail,Carrer de Pau Alsina,Informació d'interès,8024,info@ceeuropa.com,Barcelona,2.1604194727546537,41.4120436129141,Gràcia,429831.23407453997,138,﻿75990079999,,True,6,,,30,539,Club Esportiu Europa,321605,1996-09-18T00:00:00,4584839.53213791,,2023-02-13T17:59:52.685083,,35653,la Salut,True,100002
,,E-mail,Pl Santa Maria,Informació d'interès,8003,parroquia@santamariadelmarbarcelona.org,BARCELONA,2.182224949880879,41.38378222100999,Ciutat Vella,431624.0486623534,1,﻿92086001318,,True,1,,,4,540,Parròquia de Santa Maria del Mar - Basílica,317404,1986-04-24T00:00:00,4581684.55499789,,2023-02-16T14:40:09.089422,,40044,"Sant Pere, Santa Caterina i la Ribera",True,100002
,,E-mail,Carrer d'Isaac Newton,Informació d'interès,8022,icosmocaixa@magmacultura.com,Barcelona,2.1306762762550275,41.41329827278904,Sarrià-Sant Gervasi,427346.79152772354,26,﻿97042092100,,True,5,,,25,541,CosmoCaixa Barcelona,701629,1997-02-11T00:00:00,4585003.346733776,,2023-03-23T12:01:49.602732,,46055,Sant Gervasi - la Bonanova,True,100002
,,E-mail,Av Esplugues,Informació d'interès,8034,thaubcn@thaubcn.iccic.edu,BARCELONA,2.10528876791072,41.387640055125665,Les Corts,425195.60504756717,49,﻿92086007596,,True,4,,,21,542,Centre Educatiu Thau,115400,1990-09-26T00:00:00,4582176.405836956,,2022-09-17T04:02:52.856867,,40354,Pedralbes,True,100002
,,E-mail,Av Estatut de Catalunya,Informació d'interès,8035,cancortada@gruptravi.com,BARCELONA,2.1528053939918426,41.437633369441265,Horta-Guinardó,429222.6697456894,88,﻿94263110012,,True,7,,,43,543,Restaurant Can Cortada,700651,1994-09-20T00:00:00,4587686.683981754,,2022-10-05T14:36:24.695215,,44644,Horta,True,100002
,,,Rda Guinardó,,8024,,BARCELONA,2.166481155557753,41.412797801282444,Horta-Guinardó,430338.6554891418,49,﻿94336135620,,True,7,,,33,544,Casa de les Altures,152905,1994-12-02T00:00:00,4584918.368191648,,2023-01-20T14:04:52.543351,,,el Baix Guinardó,,
,,Web,Pg Vall d'Hebron,Informació d'interès,8007,http://goo.gl/9z5Iv2,BARCELONA,2.140931254267526,41.43592904989888,Horta-Guinardó,428228.77942839556,171,﻿92128095632,93054192603,True,7,,,40,545,Jardins,352507,1992-05-07T00:00:00,4587507.247520395,Palau de les Heures,2022-11-23T12:39:23.658154,,76872,Montbau,True,100003
,,E-mail,C Saldes,Informació d'interès,8035,santgenis93@arqbcn.org,BARCELONA,2.1365982986152545,41.427982136658734,Horta-Guinardó,427857.9792149769,3,﻿92086005373,,True,7,,,39,546,Parròquia de Sant Genís dels Agudells,293408,1984-05-30T00:00:00,4586628.587002354,,2022-09-17T03:59:32.481034,,40442,Sant Genís dels Agudells,True,100002
,3,,Plaça d'en Xandri,,8030,,Barcelona,2.1853478240155115,41.438225856471476,Sant Andreu,431942.0103496448,3,﻿95152112300,,True,9,,,60,547,Premsa de Vi de Can Xandri,368405,1995-06-01T00:00:00,4587726.366152999,,2021-09-09T02:13:58.162202,,,Sant Andreu,,
,,E-mail,C Mare de Déu de la Salut,Informació d'interès,8024,cssguell@mutuam.com,BARCELONA,2.1567276831754065,41.411445154741465,Gràcia,429522.0394499282,49,﻿99400104784,,True,6,,,30,548,Hospital  Sociosanitari Mutuam Güell,366002,2005-02-07T17:41:51,4584776.089409667,,2022-09-17T06:22:28.297064,,50259,la Salut,True,100002
